SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1618796894.139968, , , , 0.419732, 0.007420, 0.224005, , , 
1618796894.212163, , , , -0.028377, 0.217290, 0.174936, , , 
1618796894.2908192, , , , 0.175944, 0.270671, 0.097830, , , 
1618796894.361711, , , , -0.026682, 0.309506, 0.132630, , , 
1618796894.444798, , , , -0.032948, 0.266857, 0.116563, , , 
1618796894.52638, , , , 0.007725, 0.231602, 0.046326, , , 
1618796894.6087608, , , , -0.060295, 0.173548, 0.040795, , , 
1618796894.6907449, , , , 0.039854, 0.100143, 0.019999, , , 
1618796894.7741141, , , , 0.044614, 0.079670, -0.003084, , , 
1618796894.8578491, , , , -0.039130, 0.112951, -0.018175, , , 
1618796894.940882, , , , -0.058362, 0.123348, -0.014658, , , 
1618796895.0225282, , , , -0.062491, 0.065238, 0.031298, , , 
1618796895.094417, , , , -0.018766, 0.098833, -0.014242, , , 
1618796895.165444, , , , 0.077128, 0.029108, 0.021530, , , 
1618796895.240919, , , , 0.081365, 0.000645, -0.012460, , , 
1618796895.314673, , , , 0.147924, 0.061834, -0.044055, , , 
1618796895.392775, , , , 0.313120, -0.003963, -0.139723, , , 
1618796895.47451, , , , -0.057375, -0.043942, -0.108633, , , 
1618796895.5493, , , , 0.135875, -0.129784, -0.106845, , , 
1618796895.606769, , , , 0.031992, -0.204715, -0.054776, , , 
1618796895.647013, , , , 0.056235, -0.098162, -0.121355, , , 
1618796895.704695, , , , 0.412884, -0.284883, -0.078530, , , 
1618796895.745613, , , , 0.420512, -0.371730, -0.108118, , , 
1618796895.816525, , , , -0.090460, -0.391692, -0.070588, , , 
1618796895.89053, , , , -0.069524, -0.358914, -0.149981, , , 
1618796895.9612188, , , , -0.153816, -0.283608, -0.081881, , , 
1618796895.9898438, , , , -0.061483, -0.222551, -0.117862, , , 
1618796896.0617452, , , , -0.009871, -0.210552, -0.105080, , , 
1618796896.1432052, , , , -0.004929, -0.138922, -0.036879, , , 
1618796896.225, , , , -0.116246, -0.031581, -0.057710, , , 
1618796896.308381, , , , 0.036028, 0.001079, -0.008104, , , 
1618796896.390182, , , , 0.020449, 0.012293, 0.018695, , , 
1618796896.4606152, , , , -0.098962, 0.017967, 0.017583, , , 
1618796896.48986, , , , -0.106213, -0.030123, 0.022124, , , 
1618796896.5625138, , , , -0.205927, -0.053588, 0.015086, , , 
