SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1618797112.51407, , , , -0.028796, -0.213503, -0.074745, , , 
1618797112.5932531, , , , -0.401869, 0.314904, -0.095973, , , 
1618797112.664176, , , , 0.008664, 0.510604, -0.190551, , , 
1618797112.7439852, , , , -0.220614, -0.118931, -0.030326, , , 
1618797112.813795, , , , -0.116203, -0.024284, -0.026040, , , 
1618797112.893156, , , , -0.244071, -0.006404, -0.008798, , , 
1618797112.96377, , , , -0.235960, -0.043023, 0.006882, , , 
1618797113.043999, , , , -0.225364, 0.008849, 0.014728, , , 
1618797113.114331, , , , -0.182991, 0.056441, 0.011513, , , 
1618797113.193983, , , , -0.296634, 0.027811, 0.043701, , , 
1618797113.264391, , , , -0.218876, 0.034462, 0.105928, , , 
1618797113.343168, , , , -0.038856, 0.018563, 0.119754, , , 
1618797113.414015, , , , -0.160388, 0.111399, 0.078760, , , 
1618797113.493249, , , , -0.094569, 0.002071, 0.069628, , , 
1618797113.564446, , , , 0.054736, 0.011429, 0.079051, , , 
1618797113.643266, , , , 0.045702, 0.052844, 0.069962, , , 
1618797113.714473, , , , 0.066937, 0.014827, 0.071854, , , 
1618797113.7939858, , , , 0.099958, 0.091280, 0.094741, , , 
1618797113.863966, , , , 0.280036, 0.135845, 0.095527, , , 
1618797113.9439979, , , , -0.022252, 0.402136, 0.064374, , , 
1618797114.014988, , , , 0.154124, 0.175360, 0.107143, , , 
1618797114.0930681, , , , -0.007356, 0.049822, 0.089365, , , 
1618797114.16436, , , , 0.030019, 0.049274, 0.056557, , , 
1618797114.243994, , , , 0.459838, -0.409642, 0.207337, , , 
1618797114.3154511, , , , -0.121053, 0.220959, 0.092989, , , 
1618797114.393991, , , , 0.074096, 0.123781, 0.061883, , , 
1618797114.466147, , , , -0.036780, 0.161196, -0.010355, , , 
1618797114.543057, , , , 0.064354, 0.002748, -0.044045, , , 
1618797114.614387, , , , 0.064069, -0.101964, -0.084385, , , 
1618797114.643065, , , , 0.096214, -0.160745, -0.081718, , , 
1618797114.7044048, , , , 0.097834, -0.177790, -0.103816, , , 
1618797114.766749, , , , 0.150172, -0.196593, -0.078724, , , 
1618797114.843999, , , , 0.091008, -0.198492, -0.103664, , , 
1618797114.915874, , , , 0.259452, -0.245691, -0.064843, , , 
1618797114.993989, , , , 0.056615, -0.084809, -0.112649, , , 
1618797115.0665588, , , , 0.078291, -0.154526, -0.122483, , , 
1618797115.143997, , , , 0.095967, -0.130766, -0.070133, , , 
1618797115.216335, , , , -0.232507, -0.266409, -0.043161, , , 
1618797115.2931871, , , , -0.272219, -0.198118, -0.065010, , , 
1618797115.365556, , , , -0.298908, -0.265790, -0.084192, , , 
1618797115.444285, , , , 0.004095, -0.223864, -0.073665, , , 
1618797115.517418, , , , -0.231223, -0.104594, -0.049213, , , 
1618797115.5943289, , , , -0.104008, -0.069980, -0.023322, , , 
1618797115.66802, , , , -0.073075, -0.078146, -0.022757, , , 
1618797115.743534, , , , -0.103968, -0.069193, -0.032823, , , 
1618797115.811016, , , , 0.026100, -0.040525, -0.058111, , , 
1618797115.843261, , , , -0.079279, -0.068533, -0.030483, , , 
1618797115.905315, , , , -0.030122, -0.163613, -0.000279, , , 
1618797115.967864, , , , -0.196807, 0.106009, -0.031942, , , 
1618797116.0440059, , , , -0.126987, -0.065441, -0.001973, , , 
1618797116.117659, , , , -0.141574, 0.041929, 0.003096, , , 
1618797116.193995, , , , -0.036576, -0.108226, 0.020877, , , 
1618797116.2597442, , , , -0.004398, -0.002982, -0.050777, , , 
1618797116.293541, , , , -0.001930, -0.018917, -0.021994, , , 
1618797116.3636951, , , , 0.065088, -0.099439, -0.050397, , , 
1618797116.4440222, , , , 0.118850, -0.081039, -0.074727, , , 
1618797116.516842, , , , 0.101075, 0.034081, -0.096995, , , 
1618797116.593997, , , , 0.094401, -0.079539, -0.039264, , , 
1618797116.666563, , , , 0.224175, 0.012788, -0.031295, , , 
1618797116.743994, , , , 0.131481, -0.036350, -0.020966, , , 
1618797116.807672, , , , 0.202871, 0.007082, -0.033051, , , 
1618797116.8718781, , , , 0.281286, -0.013687, -0.040996, , , 
1618797116.943605, , , , 0.118575, -0.038727, -0.022695, , , 
1618797117.0155191, , , , 0.055943, 0.083610, -0.024480, , , 
1618797117.093919, , , , -0.085859, 0.139488, -0.044961, , , 
1618797117.166995, , , , 0.012257, 0.023592, 0.015563, , , 
1618797117.24401, , , , 0.060573, 0.092464, 0.019742, , , 
1618797117.31794, , , , -0.058411, 0.186275, 0.014292, , , 
1618797117.394, , , , -0.003094, 0.104414, 0.019912, , , 
1618797117.464425, , , , 0.091189, 0.113307, 0.000083, , , 
1618797117.544014, , , , 0.165070, 0.143859, -0.006412, , , 
1618797117.615365, , , , 0.145008, 0.147658, -0.002176, , , 
1618797117.693161, , , , 0.064357, 0.236175, -0.037173, , , 
1618797117.7662082, , , , 0.113664, 0.111062, 0.015258, , , 
1618797117.844182, , , , -0.002332, 0.150510, 0.017125, , , 
1618797117.917714, , , , -0.178090, 0.127905, 0.027882, , , 
1618797117.993135, , , , -0.128889, 0.089190, 0.020136, , , 
1618797118.058879, , , , -0.099384, 0.042009, 0.040561, , , 
1618797118.123698, , , , -0.131977, 0.097050, 0.027968, , , 
1618797118.1939979, , , , -0.200481, -0.097108, 0.036663, , , 
1618797118.2598228, , , , -0.232885, -0.236410, -0.005821, , , 
1618797118.3248081, , , , 0.005838, -0.217415, -0.021239, , , 
1618797118.394002, , , , -0.192344, -0.164414, -0.022727, , , 
1618797118.463706, , , , -0.111378, -0.161362, -0.015724, , , 
1618797118.5454369, , , , -0.210131, -0.164246, -0.026542, , , 
1618797118.619566, , , , -0.068557, -0.233332, -0.095857, , , 
1618797118.694516, , , , -0.086857, -0.414441, -0.108895, , , 
1618797118.7683759, , , , -0.109712, -0.232838, -0.151364, , , 
1618797118.844009, , , , -0.080170, -0.293170, -0.136248, , , 
1618797118.919839, , , , 0.022771, -0.060506, -0.139752, , , 
1618797118.997316, , , , 0.001779, -0.038312, -0.097564, , , 
1618797119.07481, , , , 0.120724, -0.076081, -0.128835, , , 
1618797119.1431022, , , , 0.127719, -0.080495, -0.159437, , , 
1618797119.20995, , , , 0.125691, -0.106832, -0.156846, , , 
1618797119.275433, , , , 0.134780, 0.060030, -0.159539, , , 
1618797119.3432698, , , , 0.200141, 0.046609, -0.141168, , , 
1618797119.407555, , , , 0.219087, -0.103616, -0.078527, , , 
1618797119.47233, , , , 0.411694, -0.130751, -0.040948, , , 
1618797119.543266, , , , 0.179675, -0.062637, -0.068379, , , 
1618797119.608207, , , , 0.052046, -0.252145, -0.026802, , , 
1618797119.672926, , , , -0.022049, -0.015961, -0.001267, , , 
1618797119.7435079, , , , 0.026625, -0.205358, 0.068507, , , 
1618797119.810682, , , , 0.140209, -0.116421, 0.078324, , , 
1618797119.894466, , , , -0.006458, -0.095016, 0.041808, , , 
1618797119.9678202, , , , 0.133006, -0.162344, -0.008631, , , 
1618797120.046877, , , , 0.031679, -0.001725, -0.010328, , , 
1618797120.115316, , , , -0.024632, 0.020858, 0.005385, , , 
1618797120.1938648, , , , 0.126845, -0.038651, 0.051402, , , 
1618797120.258492, , , , 0.004936, 0.113717, 0.059947, , , 
1618797120.323526, , , , 0.066532, 0.122051, 0.129834, , , 
1618797120.3934112, , , , -0.024049, 0.212591, 0.135748, , , 
1618797120.4584808, , , , 0.039465, 0.239988, 0.155961, , , 
1618797120.523432, , , , -0.110777, 0.228622, 0.177020, , , 
1618797120.593435, , , , 0.106728, 0.389056, 0.262811, , , 
1618797120.6583219, , , , 0.062445, 0.411652, 0.172868, , , 
1618797120.7245998, , , , -0.034488, 0.363333, 0.087800, , , 
1618797120.793861, , , , 0.019035, 0.274346, 0.080240, , , 
1618797120.8586311, , , , -0.141032, 0.248116, 0.067777, , , 
1618797120.923276, , , , -0.161544, 0.200648, 0.032707, , , 
1618797120.994083, , , , -0.124488, 0.263249, -0.042355, , , 
1618797121.058656, , , , -0.313721, -0.062403, 0.024907, , , 
1618797121.123633, , , , -0.152551, 0.045033, 0.010925, , , 
1618797121.1940122, , , , -0.201660, -0.045965, 0.082026, , , 
1618797121.258377, , , , -0.244548, -0.048412, 0.072676, , , 
1618797121.324054, , , , -0.345643, -0.066147, 0.111614, , , 
1618797121.393872, , , , -0.023194, -0.220251, 0.094926, , , 
1618797121.459718, , , , -0.081640, -0.079085, -0.014904, , , 
1618797121.525665, , , , -0.252897, -0.074794, 0.015509, , , 
1618797121.593186, , , , -0.081483, -0.132650, -0.011331, , , 
1618797121.65674, , , , -0.080621, -0.062604, -0.048462, , , 
1618797121.7198539, , , , -0.138347, -0.065268, -0.089785, , , 
1618797121.794014, , , , -0.081467, -0.149706, -0.046935, , , 
1618797121.860079, , , , -0.123350, -0.099517, -0.066657, , , 
1618797121.925669, , , , -0.082886, 0.063748, -0.056681, , , 
1618797121.993874, , , , -0.073901, -0.020411, -0.042830, , , 
1618797122.059519, , , , 0.064736, 0.015503, -0.063592, , , 
1618797122.124635, , , , -0.039976, 0.020877, -0.082274, , , 
1618797122.194015, , , , 0.070791, 0.005806, -0.070882, , , 
1618797122.260024, , , , -0.066265, -0.081081, -0.104555, , , 
1618797122.325872, , , , 0.104799, -0.085960, -0.155232, , , 
1618797122.3940191, , , , 0.160237, -0.083385, -0.145236, , , 
1618797122.458579, , , , 0.154048, -0.073142, -0.140748, , , 
1618797122.5223231, , , , 0.094530, 0.073119, -0.185079, , , 
1618797122.5940142, , , , 0.178099, -0.200374, -0.090753, , , 
1618797122.65692, , , , -0.059468, -0.018412, -0.105524, , , 
1618797122.720787, , , , 0.177324, -0.135529, -0.072079, , , 
1618797122.7933002, , , , 0.249282, -0.110910, -0.068722, , , 
1618797122.860393, , , , 0.258974, -0.171922, -0.048334, , , 
1618797122.926045, , , , 0.166887, -0.068231, -0.062285, , , 
1618797122.994042, , , , 0.309813, -0.124418, -0.073324, , , 
1618797123.059904, , , , 0.357273, -0.113495, -0.028259, , , 
1618797123.127872, , , , 0.181393, 0.175788, -0.138470, , , 
1618797123.194821, , , , 0.191401, 0.004320, -0.028423, , , 
1618797123.260014, , , , 0.129136, 0.058340, -0.016910, , , 
1618797123.3244, , , , 0.018765, 0.122143, -0.015984, , , 
1618797123.39402, , , , -0.009720, -0.021972, -0.000064, , , 
1618797123.458338, , , , 0.065217, -0.072382, 0.024771, , , 
1618797123.523003, , , , -0.092000, 0.016321, 0.007988, , , 
1618797123.594023, , , , -0.142752, 0.043857, 0.038213, , , 
1618797123.658313, , , , -0.131093, 0.077028, 0.064722, , , 
1618797123.722653, , , , -0.372796, 0.105464, 0.052509, , , 
1618797123.793879, , , , -0.469741, 0.149490, 0.058133, , , 
1618797123.860581, , , , -0.311287, 0.132846, 0.097334, , , 
1618797123.924811, , , , -0.291487, 0.129257, 0.077247, , , 
1618797123.9932451, , , , -0.195967, 0.095684, 0.066366, , , 
1618797124.057328, , , , -0.080863, 0.052269, 0.063315, , , 
1618797124.121818, , , , -0.243090, 0.019113, 0.055547, , , 
1618797124.194028, , , , -0.185808, -0.017611, 0.023347, , , 
1618797124.2615619, , , , -0.151167, 0.103621, -0.056970, , , 
1618797124.330205, , , , -0.078123, 0.140544, -0.057786, , , 
1618797124.396284, , , , 0.019390, 0.239020, 0.025572, , , 
1618797124.462484, , , , -0.033111, 0.212999, 0.023030, , , 
1618797124.529824, , , , -0.022603, 0.162122, 0.046334, , , 
1618797124.596607, , , , 0.034001, 0.075833, 0.044499, , , 
1618797124.6624432, , , , 0.004808, -0.022332, 0.026334, , , 
1618797124.6932921, , , , -0.014673, 0.001325, 0.024683, , , 
1618797124.756711, , , , -0.146788, -0.023633, 0.017383, , , 
1618797124.8255591, , , , -0.063762, 0.095742, -0.022754, , , 
1618797124.893961, , , , -0.022624, 0.039514, -0.024396, , , 
1618797124.960935, , , , 0.072079, 0.040539, -0.025071, , , 
1618797125.028182, , , , 0.048628, 0.034349, -0.025396, , , 
1618797125.097588, , , , 0.208433, 0.144035, -0.018523, , , 
1618797125.165333, , , , 0.116263, 0.116721, -0.004465, , , 
1618797125.246416, , , , -0.037674, 0.066453, 0.023700, , , 
1618797125.323775, , , , -0.035782, 0.049399, -0.032222, , , 
1618797125.400765, , , , -0.060780, -0.018231, -0.045787, , , 
1618797125.4752889, , , , 0.158112, -0.109962, -0.063300, , , 
1618797125.543288, , , , 0.043058, -0.075910, -0.062436, , , 
1618797125.6107411, , , , -0.002905, -0.120098, -0.016975, , , 
1618797125.678019, , , , 0.039537, -0.012508, -0.010714, , , 
1618797125.746124, , , , 0.154260, 0.031467, 0.007635, , , 
1618797125.8135738, , , , 0.291036, -0.082133, 0.003191, , , 
1618797125.843214, , , , 0.264039, -0.092880, -0.015771, , , 
1618797125.908599, , , , 0.357399, -0.288027, 0.002666, , , 
1618797125.9756742, , , , 0.384873, -0.287981, -0.021931, , , 
1618797126.043164, , , , 0.223149, -0.143719, -0.100147, , , 
1618797126.1098928, , , , 0.304997, -0.286532, -0.071933, , , 
1618797126.177342, , , , 0.102234, -0.134774, -0.102387, , , 
1618797126.2452111, , , , 0.073239, -0.157123, -0.095221, , , 
1618797126.312801, , , , 0.124744, -0.181621, -0.128816, , , 
1618797126.3801432, , , , -0.332392, 0.109601, -0.135295, , , 
1618797126.449203, , , , -0.426023, 0.072737, -0.040647, , , 
1618797126.516809, , , , -0.251986, 0.002335, 0.016222, , , 
1618797126.593988, , , , -0.195838, -0.115473, 0.034993, , , 
1618797126.6606011, , , , -0.100304, -0.072396, -0.005975, , , 
1618797126.7285938, , , , -0.216077, -0.039717, -0.017238, , , 
1618797126.796125, , , , -0.279420, -0.028321, -0.044967, , , 
1618797126.8629441, , , , -0.161488, -0.011418, -0.073138, , , 
1618797126.931254, , , , -0.118392, -0.024533, -0.100193, , , 
1618797126.999034, , , , -0.086069, -0.017151, -0.106008, , , 
1618797127.067048, , , , -0.120887, -0.060273, -0.079924, , , 
1618797127.1468, , , , -0.131635, -0.069531, -0.077460, , , 
1618797127.224471, , , , -0.043074, -0.032118, -0.048640, , , 
1618797127.297993, , , , -0.193860, 0.040016, -0.015344, , , 
1618797127.367589, , , , -0.029155, 0.051733, -0.008713, , , 
1618797127.447176, , , , -0.040581, 0.059799, 0.037218, , , 
1618797127.52671, , , , 0.178093, 0.053073, 0.054312, , , 
1618797127.604457, , , , 0.209918, 0.030033, 0.090157, , , 
1618797127.679591, , , , 0.107603, 0.189533, 0.129742, , , 
1618797127.747258, , , , 0.065189, 0.137581, 0.150662, , , 
1618797127.8157148, , , , 0.097416, 0.273599, 0.110503, , , 
1618797127.896781, , , , 0.164538, 0.231106, 0.117995, , , 
1618797127.974864, , , , 0.105141, 0.260954, 0.092977, , , 
1618797128.053594, , , , 0.045201, 0.167152, 0.043171, , , 
1618797128.1285892, , , , 0.084626, -0.030987, 0.027418, , , 
1618797128.19764, , , , 0.065601, -0.000517, -0.007782, , , 
1618797128.270949, , , , 0.116146, 0.044192, -0.034251, , , 
1618797128.3441958, , , , 0.227299, -0.001056, -0.057039, , , 
1618797128.414171, , , , 0.068281, 0.103913, -0.116792, , , 
1618797128.4840941, , , , 0.371891, -0.064299, -0.087644, , , 
1618797128.557159, , , , 0.142695, -0.075313, -0.077486, , , 
1618797128.628506, , , , 0.115372, -0.115017, -0.068628, , , 
1618797128.70193, , , , 0.142951, -0.239943, -0.048377, , , 
1618797128.774435, , , , 0.187043, -0.293453, -0.030346, , , 
1618797128.846009, , , , 0.164761, -0.278035, -0.034581, , , 
1618797128.918268, , , , 0.221453, -0.323738, -0.033443, , , 
1618797128.9953241, , , , -0.226836, -0.085427, -0.011476, , , 
1618797129.0678349, , , , -0.003314, -0.164660, -0.006574, , , 
1618797129.149353, , , , 0.068957, -0.034244, -0.080335, , , 
1618797129.218796, , , , 0.179637, -0.015089, -0.076398, , , 
1618797129.296463, , , , 0.149923, -0.068513, -0.066442, , , 
1618797129.374336, , , , 0.189324, -0.075831, -0.061039, , , 
1618797129.453203, , , , -0.111790, -0.149000, 0.018094, , , 
1618797129.52878, , , , -0.122460, -0.116753, 0.014497, , , 
1618797129.5993881, , , , -0.508673, 0.049673, 0.014878, , , 
1618797129.667597, , , , -0.172455, -0.036110, -0.028128, , , 
1618797129.7474551, , , , -0.669017, -0.019169, -0.005037, , , 
1618797129.8275099, , , , -0.393613, 0.034939, 0.045039, , , 
1618797129.9078321, , , , -0.225020, 0.013837, 0.033321, , , 
1618797129.9844031, , , , -0.014861, -0.029697, -0.001887, , , 
1618797130.052402, , , , -0.146367, 0.078772, -0.004131, , , 
1618797130.1252341, , , , -0.266472, -0.096573, 0.082818, , , 
1618797130.194143, , , , -0.094298, 0.048307, 0.045671, , , 
1618797130.2630072, , , , -0.429713, 0.220594, 0.052098, , , 
1618797130.331812, , , , 0.184935, -0.129677, 0.115177, , , 
1618797130.40035, , , , -0.181371, 0.119622, 0.040111, , , 
1618797130.469621, , , , -0.016354, 0.035251, 0.103150, , , 
1618797130.54352, , , , 0.037895, 0.095371, 0.095042, , , 
1618797130.612677, , , , -0.013015, 0.128859, 0.101899, , , 
1618797130.681134, , , , 0.002879, 0.009793, 0.133851, , , 
1618797130.7521338, , , , 0.188423, -0.023482, 0.108820, , , 
1618797130.822167, , , , 0.142386, 0.070392, 0.096626, , , 
1618797130.8939838, , , , 0.241441, -0.073272, 0.106198, , , 
1618797130.963725, , , , 0.104664, 0.010763, 0.062791, , , 
1618797131.0333118, , , , 0.225249, -0.067846, 0.019806, , , 
1618797131.1021519, , , , 0.165056, -0.061355, -0.020759, , , 
1618797131.171369, , , , 0.122329, -0.113312, -0.039652, , , 
1618797131.245625, , , , 0.114976, -0.231159, -0.051629, , , 
1618797131.3153949, , , , -0.040906, -0.080741, -0.122811, , , 
1618797131.398219, , , , -0.166885, -0.237522, -0.089960, , , 
1618797131.4782019, , , , 0.317054, -0.300218, -0.058921, , , 
1618797131.5582461, , , , 0.131926, -0.177096, -0.133876, , , 
1618797131.63432, , , , 0.079242, -0.183830, -0.085935, , , 
1618797131.704308, , , , 0.145905, -0.174084, -0.087306, , , 
1618797131.773501, , , , 0.085661, -0.099990, -0.079540, , , 
1618797131.8457131, , , , 0.211140, -0.102174, -0.053913, , , 
1618797131.914995, , , , 0.210049, -0.058635, -0.066057, , , 
1618797131.985835, , , , 0.134283, -0.059228, -0.056046, , , 
1618797132.055512, , , , 0.155413, -0.064394, -0.045377, , , 
1618797132.126447, , , , 0.080633, -0.051422, -0.028941, , , 
1618797132.196054, , , , 0.069959, -0.054686, -0.018512, , , 
1618797132.266655, , , , 0.114298, -0.144604, -0.012395, , , 
1618797132.348639, , , , 0.063503, -0.077774, -0.055976, , , 
1618797132.4287438, , , , 0.071517, -0.194948, -0.030701, , , 
1618797132.498069, , , , -0.098906, -0.070020, -0.085931, , , 
1618797132.568048, , , , -0.267706, -0.131797, 0.036077, , , 
1618797132.648674, , , , -0.048679, -0.001293, 0.011190, , , 
1618797132.728932, , , , -0.166216, 0.088546, 0.032552, , , 
1618797132.809602, , , , -0.171323, 0.062370, 0.066473, , , 
1618797132.8849192, , , , -0.115658, 0.062390, 0.056652, , , 
1618797132.955462, , , , -0.189430, 0.121276, 0.047818, , , 
1618797133.02579, , , , -0.027808, 0.163830, 0.090240, , , 
1618797133.0959969, , , , -0.178028, 0.222361, 0.092739, , , 
1618797133.167264, , , , -0.253105, 0.217450, 0.058102, , , 
1618797133.2498531, , , , 0.084640, 0.121264, 0.073651, , , 
1618797133.329452, , , , -0.269139, 0.240008, 0.066312, , , 
1618797133.4100518, , , , -0.210793, 0.084945, 0.108056, , , 
1618797133.493538, , , , 0.114753, 0.168849, 0.161311, , , 
1618797133.5706391, , , , -0.036725, 0.240142, 0.090951, , , 
1618797133.652158, , , , -0.119327, 0.263988, 0.081855, , , 
1618797133.727203, , , , -0.043293, 0.115176, 0.098723, , , 
1618797133.798286, , , , 0.025580, 0.164126, 0.045932, , , 
1618797133.8680139, , , , -0.005085, 0.095560, 0.025339, , , 
1618797133.947732, , , , 0.052664, -0.002530, -0.007233, , , 
1618797134.02878, , , , 0.065129, -0.037660, -0.050807, , , 
1618797134.109634, , , , 0.062962, -0.069184, -0.089422, , , 
1618797134.183031, , , , 0.153647, -0.158862, -0.092984, , , 
1618797134.255739, , , , 0.046734, 0.028936, -0.146354, , , 
1618797134.326113, , , , 0.093941, -0.248449, -0.119280, , , 
1618797134.3955941, , , , 0.060011, -0.360545, -0.116903, , , 
1618797134.466504, , , , -0.040543, -0.270939, -0.074860, , , 
1618797134.54374, , , , 0.033646, -0.249494, -0.062986, , , 
1618797134.623138, , , , 0.030632, -0.123367, -0.097348, , , 
1618797134.701793, , , , 0.216534, -0.099518, -0.116658, , , 
1618797134.780136, , , , 0.419547, -0.284516, -0.104594, , , 
1618797134.858408, , , , 0.145758, -0.134376, -0.101558, , , 
1618797134.930297, , , , 0.483200, -0.208197, -0.034539, , , 
1618797135.001034, , , , 0.257536, -0.099390, -0.035041, , , 
1618797135.073077, , , , 0.312368, -0.022918, -0.072158, , , 
1618797135.146097, , , , 0.229346, -0.147620, -0.028257, , , 
1618797135.2175999, , , , 0.187795, -0.076598, -0.046160, , , 
1618797135.3002849, , , , 0.159201, -0.084569, -0.036774, , , 
1618797135.374331, , , , 0.127632, -0.055547, -0.033695, , , 
1618797135.4457111, , , , 0.100460, -0.099973, -0.034070, , , 
1618797135.518254, , , , 0.170583, -0.184780, 0.023669, , , 
1618797135.6012878, , , , -0.117980, -0.160385, -0.002955, , , 
1618797135.674608, , , , -0.035721, -0.166809, -0.038522, , , 
1618797135.74546, , , , -0.000661, -0.194282, -0.006013, , , 
1618797135.81637, , , , -0.032221, -0.171854, -0.024769, , , 
1618797135.893743, , , , -0.184770, -0.024897, -0.030076, , , 
1618797135.973051, , , , -0.247476, -0.019577, -0.038218, , , 
1618797136.054486, , , , -0.388982, 0.156796, -0.044940, , , 
1618797136.136685, , , , -0.340072, 0.125158, 0.017476, , , 
1618797136.2099261, , , , -0.492295, 0.226112, 0.051190, , , 
1618797136.2802439, , , , -0.200511, 0.203008, 0.098652, , , 
1618797136.352325, , , , -0.166704, 0.251420, 0.058596, , , 
1618797136.424506, , , , 0.144594, 0.219949, 0.048586, , , 
1618797136.496342, , , , -0.071888, 0.206709, 0.089937, , , 
1618797136.566999, , , , -0.032483, 0.251196, 0.094967, , , 
1618797136.650594, , , , -0.150711, 0.230722, 0.100787, , , 
1618797136.731291, , , , -0.017399, 0.033938, 0.116800, , , 
1618797136.812695, , , , 0.049459, 0.008582, 0.082090, , , 
1618797136.893532, , , , -0.131843, 0.042150, 0.054026, , , 
1618797136.9648151, , , , -0.083855, -0.007148, 0.056674, , , 
1618797137.0439491, , , , 0.100960, -0.023012, 0.016534, , , 
1618797137.12149, , , , 0.125291, -0.021554, -0.021761, , , 
1618797137.203203, , , , 0.018693, -0.093772, -0.042516, , , 
1618797137.285318, , , , 0.240697, -0.193146, -0.072851, , , 
1618797137.357987, , , , -0.023925, -0.076717, -0.110130, , , 
1618797137.429584, , , , 0.003841, -0.137149, -0.103306, , , 
1618797137.50191, , , , -0.029077, -0.120125, -0.120247, , , 
1618797137.575248, , , , -0.024108, -0.115152, -0.138891, , , 
1618797137.6488252, , , , 0.262223, -0.257288, -0.199206, , , 
1618797137.723236, , , , 0.175986, -0.207908, -0.219784, , , 
1618797137.796988, , , , 0.210891, -0.241857, -0.207703, , , 
1618797137.870863, , , , 0.213624, -0.267390, -0.198894, , , 
1618797137.947412, , , , 0.048918, -0.154938, -0.160887, , , 
1618797138.021431, , , , 0.199185, -0.233298, -0.132305, , , 
1618797138.0998092, , , , 0.276908, -0.184249, -0.088778, , , 
1618797138.183177, , , , 0.244846, -0.015071, -0.032738, , , 
1618797138.265862, , , , 0.094008, -0.024019, 0.024912, , , 
1618797138.352004, , , , -0.044716, 0.034292, 0.075027, , , 
1618797138.434908, , , , -0.161174, 0.106393, 0.096108, , , 
1618797138.5158138, , , , -0.036113, 0.120038, 0.066237, , , 
1618797138.596504, , , , -0.007250, 0.148701, 0.047392, , , 
1618797138.6840239, , , , -0.052593, 0.136414, 0.079967, , , 
1618797138.7601109, , , , -0.197845, 0.168693, 0.070471, , , 
1618797138.838925, , , , -0.108024, 0.189111, 0.061758, , , 
1618797138.92151, , , , -0.199319, 0.109868, 0.046492, , , 
1618797138.998118, , , , -0.315206, 0.111210, -0.015241, , , 
1618797139.0767422, , , , 0.157808, 0.143677, -0.015205, , , 
1618797139.1605182, , , , -0.251316, 0.122683, 0.019007, , , 
1618797139.244186, , , , -0.005377, 0.128726, 0.079272, , , 
