SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1618796248.583426, , , , -0.071026, 0.044172, -0.008445, , , 
1618796248.6325068, , , , -0.057827, 0.022646, -0.005089, , , 
1618796248.682764, , , , -0.090538, 0.034264, -0.015714, , , 
1618796248.732549, , , , -0.015021, 0.071287, -0.018505, , , 
1618796248.7834249, , , , -0.008689, 0.056708, -0.026714, , , 
1618796248.8334389, , , , -0.032454, -0.028665, -0.027090, , , 
1618796248.8834372, , , , -0.102228, -0.023464, -0.043599, , , 
1618796248.9325361, , , , -0.014021, -0.072031, -0.043034, , , 
1618796248.983426, , , , 0.039244, -0.144615, -0.015517, , , 
1618796249.032576, , , , -0.060934, 0.085350, -0.072101, , , 
1618796249.083437, , , , 0.075802, -0.120635, -0.000349, , , 
1618796249.1324391, , , , -0.112623, -0.013071, -0.032713, , , 
1618796249.183425, , , , -0.053505, -0.082273, -0.007189, , , 
1618796249.232516, , , , -0.112240, -0.031894, -0.022912, , , 
1618796249.2834349, , , , -0.081359, -0.038475, -0.011455, , , 
1618796249.3324351, , , , -0.085065, -0.109847, 0.009906, , , 
1618796249.382564, , , , -0.085359, 0.000635, -0.017525, , , 
1618796249.432509, , , , -0.033131, -0.057416, 0.008932, , , 
1618796249.483436, , , , -0.098948, -0.017794, -0.006267, , , 
1618796249.5327601, , , , -0.121390, -0.017872, -0.013439, , , 
1618796249.5834231, , , , -0.171814, 0.048105, -0.001432, , , 
1618796249.633425, , , , -0.004014, -0.161258, 0.041820, , , 
1618796249.6847239, , , , -0.154801, -0.004046, -0.015345, , , 
1618796249.735033, , , , -0.064478, 0.004023, -0.009736, , , 
1618796249.784573, , , , -0.040824, 0.004830, 0.009676, , , 
1618796249.8338819, , , , -0.066486, 0.010945, -0.006327, , , 
1618796249.883493, , , , -0.006636, -0.042031, 0.003358, , , 
1618796249.933332, , , , -0.003661, 0.003096, 0.003319, , , 
1618796249.983443, , , , -0.052428, -0.021947, -0.003545, , , 
1618796250.0336819, , , , 0.020942, -0.042508, -0.001218, , , 
1618796250.083671, , , , -0.050357, -0.040716, -0.005862, , , 
1618796250.1347919, , , , -0.027713, 0.095643, -0.048957, , , 
1618796250.184905, , , , -0.120577, -0.054602, 0.016846, , , 
1618796250.234494, , , , -0.018850, -0.065369, 0.000397, , , 
1618796250.284581, , , , -0.082885, -0.004530, -0.005553, , , 
1618796250.3340359, , , , -0.006676, 0.009885, -0.009306, , , 
1618796250.383491, , , , 0.019274, -0.001816, -0.005809, , , 
1618796250.433518, , , , -0.012937, -0.004349, -0.006065, , , 
1618796250.483496, , , , 0.040855, -0.065997, 0.002148, , , 
1618796250.532631, , , , 0.003829, -0.013313, -0.002390, , , 
1618796250.583427, , , , 0.013868, -0.068773, 0.005940, , , 
1618796250.633181, , , , -0.005741, -0.103217, 0.019017, , , 
1618796250.683434, , , , 0.096667, 0.016936, -0.021989, , , 
1618796250.733525, , , , -0.015927, 0.064433, -0.021423, , , 
1618796250.784284, , , , 0.171247, -0.007090, 0.006585, , , 
1618796250.833613, , , , 0.212258, 0.071923, -0.007789, , , 
1618796250.883502, , , , 0.209263, 0.043837, -0.015320, , , 
1618796250.9334779, , , , 0.087237, 0.047059, -0.028374, , , 
1618796250.983502, , , , 0.127685, -0.025580, -0.006469, , , 
1618796251.0335999, , , , 0.108087, 0.041317, -0.018684, , , 
1618796251.083434, , , , 0.109436, -0.028620, -0.011918, , , 
1618796251.13328, , , , 0.105330, -0.026901, -0.016938, , , 
1618796251.1851978, , , , 0.067298, -0.056853, -0.021863, , , 
1618796251.2349381, , , , -0.039878, 0.097463, -0.084765, , , 
1618796251.284532, , , , 0.112898, -0.097906, -0.022592, , , 
1618796251.3344631, , , , 0.024595, -0.038023, -0.035674, , , 
1618796251.384986, , , , -0.077506, 0.038964, -0.045203, , , 
1618796251.434421, , , , -0.045318, -0.011413, -0.009040, , , 
1618796251.4837399, , , , -0.050092, 0.057749, -0.026181, , , 
1618796251.533865, , , , 0.074277, -0.047768, 0.001969, , , 
1618796251.583774, , , , 0.212177, -0.058849, -0.005797, , , 
1618796251.633497, , , , 0.000142, -0.004736, -0.012857, , , 
1618796251.683494, , , , -0.007743, 0.004847, -0.018349, , , 
1618796251.7333488, , , , 0.113749, -0.096280, 0.009435, , , 
1618796251.7834911, , , , -0.021055, 0.024007, -0.030684, , , 
1618796251.833472, , , , 0.169545, -0.042649, 0.014272, , , 
1618796251.883251, , , , 0.092174, -0.016739, -0.014079, , , 
1618796251.933124, , , , -0.027984, 0.028697, 0.000568, , , 
1618796251.983762, , , , 0.055295, -0.033635, 0.001480, , , 
1618796252.033452, , , , 0.001876, 0.037463, 0.018577, , , 
1618796252.083517, , , , 0.016323, -0.032011, 0.028523, , , 
1618796252.134468, , , , -0.001147, 0.039735, 0.008171, , , 
1618796252.1848888, , , , 0.012156, -0.002207, 0.017403, , , 
1618796252.234867, , , , -0.005127, -0.000156, -0.003369, , , 
1618796252.2850142, , , , 0.005825, -0.018610, 0.000260, , , 
1618796252.335192, , , , 0.014249, -0.040234, 0.006245, , , 
1618796252.386086, , , , 0.031027, -0.042681, -0.005332, , , 
1618796252.436531, , , , 0.053061, -0.069045, 0.004161, , , 
1618796252.486938, , , , -0.101532, -0.014951, -0.007894, , , 
1618796252.5377731, , , , -0.037016, -0.016360, 0.003173, , , 
1618796252.587923, , , , -0.087060, 0.007133, -0.007846, , , 
1618796252.639113, , , , 0.006160, 0.012401, -0.010338, , , 
1618796252.689287, , , , -0.034289, -0.005143, -0.000762, , , 
1618796252.739408, , , , 0.006597, -0.009903, -0.002533, , , 
1618796252.78975, , , , -0.024283, -0.004621, -0.012838, , , 
1618796252.8402429, , , , 0.006414, 0.016406, -0.014630, , , 
1618796252.890269, , , , 0.062595, -0.132578, 0.012660, , , 
1618796252.941076, , , , -0.075969, 0.106220, -0.053124, , , 
1618796252.991797, , , , 0.110018, -0.154214, 0.006878, , , 
1618796253.043818, , , , -0.123202, 0.015280, -0.031274, , , 
1618796253.095859, , , , -0.047180, -0.054752, -0.017997, , , 
1618796253.147299, , , , -0.168849, -0.020682, -0.016433, , , 
1618796253.183414, , , , -0.088661, 0.017494, -0.023879, , , 
1618796253.233416, , , , 0.019200, -0.021678, -0.013969, , , 
1618796253.284338, , , , -0.043733, 0.025656, -0.020986, , , 
1618796253.3358989, , , , -0.050182, -0.026730, -0.012142, , , 
1618796253.389538, , , , -0.103857, -0.030744, -0.010919, , , 
1618796253.441968, , , , -0.082950, -0.088125, 0.001770, , , 
1618796253.492892, , , , -0.191180, 0.158930, -0.053345, , , 
1618796253.5444589, , , , 0.013197, -0.178158, 0.049389, , , 
1618796253.5953221, , , , -0.177387, 0.041246, -0.029836, , , 
1618796253.646843, , , , -0.022922, -0.002676, -0.017376, , , 
1618796253.697698, , , , -0.083964, 0.046329, -0.024857, , , 
1618796253.733413, , , , -0.146181, 0.044824, -0.013350, , , 
1618796253.791069, , , , -0.032061, -0.017427, 0.004996, , , 
1618796253.851285, , , , -0.067466, -0.020548, 0.009132, , , 
1618796253.8831701, , , , -0.087412, -0.011002, -0.005296, , , 
1618796253.943793, , , , -0.082585, -0.047471, 0.013347, , , 
1618796254.004809, , , , -0.104577, -0.027505, 0.022340, , , 
1618796254.032761, , , , -0.026394, 0.061601, -0.034275, , , 
1618796254.092783, , , , -0.080080, 0.012676, 0.014836, , , 
1618796254.14996, , , , -0.021276, -0.006101, 0.015255, , , 
1618796254.183415, , , , -0.044607, -0.040692, 0.009090, , , 
1618796254.241981, , , , -0.048854, 0.039749, 0.009787, , , 
1618796254.3039498, , , , 0.012342, -0.032580, 0.015985, , , 
1618796254.332916, , , , 0.004655, 0.009896, 0.012002, , , 
1618796254.392819, , , , -0.025237, -0.005365, 0.008705, , , 
1618796254.448866, , , , -0.004173, 0.008521, -0.000232, , , 
1618796254.483418, , , , 0.005499, 0.005239, -0.001447, , , 
1618796254.542211, , , , -0.012782, 0.115318, -0.030691, , , 
1618796254.603004, , , , -0.086379, 0.049200, -0.006886, , , 
1618796254.632958, , , , 0.001752, -0.002582, -0.007855, , , 
1618796254.695118, , , , -0.052379, 0.024973, -0.015353, , , 
1618796254.758714, , , , 0.028199, 0.032385, -0.016814, , , 
1618796254.833428, , , , 0.058680, -0.029109, 0.007278, , , 
1618796254.894254, , , , 0.044062, -0.000052, 0.003344, , , 
1618796254.9563031, , , , 0.065006, 0.030632, 0.004307, , , 
1618796254.98258, , , , 0.106216, 0.040783, 0.001883, , , 
1618796255.0434341, , , , 0.051968, 0.044343, -0.014507, , , 
1618796255.101563, , , , 0.112725, 0.224157, -0.102317, , , 
1618796255.133408, , , , 0.266287, -0.175037, -0.008321, , , 
1618796255.193116, , , , 0.138331, -0.038486, -0.040783, , , 
1618796255.2549381, , , , 0.152038, -0.000656, -0.048354, , , 
1618796255.282686, , , , 0.139676, -0.069210, -0.031475, , , 
1618796255.344074, , , , -0.005771, 0.040348, -0.044811, , , 
1618796255.401025, , , , 0.094236, -0.039702, -0.026115, , , 
1618796255.4334111, , , , 0.074963, 0.009390, -0.043196, , , 
1618796255.492918, , , , 0.044416, 0.003300, -0.050678, , , 
1618796255.554749, , , , 0.040090, 0.015684, -0.054667, , , 
1618796255.58272, , , , 0.009746, -0.009072, -0.040777, , , 
1618796255.643667, , , , -0.031730, 0.090637, -0.065645, , , 
1618796255.700457, , , , 0.174228, -0.097057, 0.007870, , , 
1618796255.7334142, , , , 0.083924, -0.096136, 0.010596, , , 
1618796255.7929401, , , , 0.001578, 0.020051, -0.010486, , , 
1618796255.856834, , , , 0.032602, -0.017099, 0.002399, , , 
1618796255.882551, , , , 0.044237, 0.017485, -0.011417, , , 
1618796255.945229, , , , 0.102071, -0.044511, -0.003283, , , 
1618796256.005004, , , , 0.061220, -0.036946, 0.000175, , , 
1618796256.032796, , , , 0.065041, -0.025572, 0.003133, , , 
1618796256.094757, , , , 0.061081, -0.046834, 0.016374, , , 
1618796256.158879, , , , 0.062524, -0.048263, 0.018103, , , 
1618796256.2328038, , , , 0.019525, 0.034820, -0.020211, , , 
1618796256.295079, , , , 0.080891, -0.044460, 0.002506, , , 
1618796256.357777, , , , -0.038142, 0.011832, -0.024958, , , 
1618796256.433142, , , , -0.032091, -0.007745, -0.023801, , , 
1618796256.4957829, , , , 0.002722, -0.024251, -0.020066, , , 
1618796256.5594149, , , , -0.023543, -0.030061, -0.015936, , , 
1618796256.6331182, , , , -0.016845, -0.059887, -0.006299, , , 
1618796256.6964002, , , , -0.059114, -0.032452, -0.008727, , , 
1618796256.758717, , , , -0.016255, -0.076501, 0.016986, , , 
1618796256.83341, , , , 0.057590, -0.008777, -0.004303, , , 
1618796256.896698, , , , -0.010225, -0.023270, -0.010513, , , 
1618796256.960074, , , , -0.091065, -0.061061, -0.001552, , , 
1618796257.032782, , , , -0.200853, -0.021921, -0.002296, , , 
1618796257.0960422, , , , 0.017953, -0.033855, 0.014230, , , 
1618796257.158638, , , , -0.096105, 0.015851, 0.008829, , , 
1618796257.233418, , , , -0.016217, -0.025960, 0.017536, , , 
1618796257.296607, , , , -0.088715, -0.012330, 0.012096, , , 
1618796257.3600311, , , , -0.078562, -0.012883, 0.004563, , , 
1618796257.432589, , , , -0.064117, 0.173864, -0.028914, , , 
1618796257.496103, , , , 0.077968, -0.106019, 0.038913, , , 
1618796257.559293, , , , -0.148646, 0.053836, -0.001982, , , 
1618796257.633408, , , , -0.102500, 0.015643, 0.011433, , , 
1618796257.696453, , , , -0.114437, 0.009110, 0.011140, , , 
1618796257.7606912, , , , -0.094606, -0.003504, 0.007958, , , 
1618796257.833112, , , , -0.077450, -0.029726, 0.003477, , , 
1618796257.896309, , , , -0.074158, -0.035138, 0.000737, , , 
1618796257.959828, , , , 0.013961, -0.050004, -0.000871, , , 
1618796258.033409, , , , -0.106963, -0.026362, 0.001322, , , 
1618796258.096926, , , , -0.026974, -0.169482, 0.035695, , , 
1618796258.1606212, , , , -0.084287, 0.019016, -0.022158, , , 
1618796258.232543, , , , -0.067892, -0.015368, -0.019090, , , 
1618796258.296064, , , , -0.007645, 0.002820, -0.009570, , , 
1618796258.3597069, , , , -0.015665, -0.032689, -0.009823, , , 
1618796258.4334059, , , , -0.010125, -0.134274, 0.018777, , , 
1618796258.494388, , , , 0.005760, -0.018145, -0.003401, , , 
1618796258.550521, , , , 0.073109, -0.144755, 0.006954, , , 
1618796258.5834079, , , , 0.039019, -0.114040, -0.003367, , , 
1618796258.6431, , , , 0.055421, -0.164655, -0.001445, , , 
1618796258.7062159, , , , 0.045826, -0.034149, -0.017687, , , 
1618796258.7325292, , , , 0.071890, -0.097369, -0.006900, , , 
1618796258.795105, , , , 0.111748, -0.023928, -0.009709, , , 
1618796258.8523521, , , , 0.119575, 0.001399, 0.010690, , , 
1618796258.883451, , , , 0.059304, 0.049980, -0.011649, , , 
1618796258.9461942, , , , 0.134164, -0.033221, 0.025494, , , 
1618796259.010859, , , , 0.116253, 0.046554, -0.009136, , , 
1618796259.0834599, , , , 0.092337, 0.029879, -0.010355, , , 
1618796259.148283, , , , 0.103244, 0.024059, -0.033084, , , 
1618796259.2126498, , , , 0.056533, 0.173076, -0.064819, , , 
1618796259.283417, , , , 0.179453, -0.024965, -0.042848, , , 
1618796259.347718, , , , 0.120946, -0.052536, -0.046507, , , 
1618796259.40626, , , , 0.015275, -0.055407, -0.045858, , , 
1618796259.432939, , , , -0.038665, -0.083764, -0.040481, , , 
1618796259.493843, , , , 0.050634, -0.046953, -0.035449, , , 
1618796259.557677, , , , 0.026747, -0.017033, -0.029895, , , 
1618796259.633401, , , , 0.076680, -0.019068, -0.009698, , , 
1618796259.696024, , , , 0.012976, 0.076150, -0.034520, , , 
1618796259.76069, , , , 0.062175, 0.027890, -0.000718, , , 
1618796259.83279, , , , 0.129221, -0.005151, -0.012521, , , 
1618796259.9000468, , , , -0.016002, 0.025066, -0.026217, , , 
1618796259.9589338, , , , 0.079813, 0.021518, -0.032335, , , 
1618796260.033412, , , , 0.013533, 0.060862, -0.033380, , , 
1618796260.097372, , , , 0.151648, 0.050555, -0.042015, , , 
1618796260.1541672, , , , 0.102635, 0.022430, -0.000610, , , 
1618796260.182826, , , , 0.065974, 0.006853, -0.013504, , , 
1618796260.24504, , , , 0.047357, -0.037443, -0.014338, , , 
1618796260.310782, , , , -0.002948, -0.046903, -0.012748, , , 
1618796260.3834062, , , , -0.065197, 0.010690, -0.031972, , , 
1618796260.44808, , , , 0.078528, -0.086848, -0.006611, , , 
1618796260.5128, , , , -0.079966, -0.001685, -0.020710, , , 
1618796260.582911, , , , -0.104207, -0.078075, 0.000480, , , 
1618796260.644009, , , , -0.139037, -0.066839, 0.013766, , , 
1618796260.700288, , , , -0.001635, -0.060413, 0.024666, , , 
1618796260.756983, , , , -0.090520, -0.019958, 0.000266, , , 
1618796260.782836, , , , -0.055229, -0.005156, 0.002143, , , 
1618796260.839024, , , , -0.029567, -0.048866, 0.007871, , , 
1618796260.896603, , , , -0.080389, 0.003830, -0.002740, , , 
1618796260.9534311, , , , 0.065981, -0.145590, 0.041588, , , 
1618796260.983183, , , , 0.041383, 0.019300, 0.005079, , , 
1618796261.045403, , , , 0.022563, -0.084138, 0.041648, , , 
1618796261.110668, , , , -0.080897, 0.043203, -0.004855, , , 
1618796261.1828408, , , , -0.120488, 0.045573, -0.010712, , , 
1618796261.2438421, , , , -0.188911, 0.013243, -0.006224, , , 
1618796261.30095, , , , -0.144993, -0.043147, 0.003160, , , 
1618796261.333397, , , , -0.221156, 0.014047, -0.025024, , , 
1618796261.395931, , , , -0.070105, -0.003770, -0.012340, , , 
1618796261.461125, , , , -0.121276, 0.013897, -0.023787, , , 
1618796261.533, , , , -0.100910, -0.052351, -0.009361, , , 
1618796261.5938702, , , , -0.160359, 0.057153, -0.050736, , , 
1618796261.650659, , , , -0.019310, -0.041099, 0.015362, , , 
1618796261.707251, , , , -0.208076, -0.001086, -0.016896, , , 
1618796261.7328339, , , , -0.190357, 0.018861, -0.019589, , , 
1618796261.789089, , , , -0.000502, -0.031108, -0.012544, , , 
1618796261.8461561, , , , -0.111261, -0.006967, -0.012309, , , 
1618796261.902899, , , , -0.029646, -0.036870, -0.007176, , , 
1618796261.933367, , , , -0.082180, -0.031925, -0.004418, , , 
1618796261.9954891, , , , 0.014617, -0.045883, 0.013727, , , 
1618796262.0604858, , , , 0.055200, -0.034156, 0.002854, , , 
1618796262.132738, , , , -0.035559, 0.001013, -0.002032, , , 
1618796262.192281, , , , 0.024874, -0.057451, 0.006189, , , 
1618796262.249852, , , , 0.011823, 0.009788, -0.003949, , , 
1618796262.307425, , , , 0.023577, 0.018738, -0.008824, , , 
1618796262.332694, , , , 0.027127, 0.014224, -0.011161, , , 
1618796262.388901, , , , 0.038395, 0.008509, -0.011118, , , 
1618796262.446449, , , , 0.069950, -0.029495, -0.006758, , , 
1618796262.50335, , , , 0.026831, 0.005963, -0.013905, , , 
1618796262.5333462, , , , 0.099185, -0.024968, -0.013208, , , 
1618796262.596086, , , , 0.076066, 0.028528, -0.015597, , , 
1618796262.661334, , , , 0.076772, -0.000959, -0.012715, , , 
1618796262.7328901, , , , 0.071966, 0.095842, -0.044698, , , 
1618796262.792959, , , , 0.098742, 0.007216, -0.016132, , , 
1618796262.850634, , , , 0.044668, 0.055221, -0.014091, , , 
1618796262.9083362, , , , 0.158689, 0.016370, 0.006268, , , 
1618796262.932633, , , , 0.090428, 0.056701, 0.000105, , , 
1618796262.989266, , , , 0.096222, 0.063704, -0.003536, , , 
1618796263.04712, , , , 0.251157, 0.076114, -0.012780, , , 
1618796263.105567, , , , 0.089698, 0.023509, -0.016080, , , 
1618796263.133034, , , , 0.065734, -0.001824, -0.023249, , , 
1618796263.199898, , , , 0.081643, 0.016398, -0.029831, , , 
1618796263.262125, , , , 0.052665, -0.041607, -0.000608, , , 
1618796263.332872, , , , 0.149999, -0.106587, 0.000789, , , 
1618796263.3999162, , , , -0.029317, -0.006475, -0.016962, , , 
1618796263.466037, , , , -0.003829, 0.012504, -0.022676, , , 
1618796263.532428, , , , -0.028182, 0.034331, -0.024268, , , 
1618796263.596417, , , , 0.040565, -0.025398, -0.006494, , , 
1618796263.654305, , , , 0.015831, 0.009637, -0.001643, , , 
1618796263.683116, , , , 0.008519, -0.003600, -0.009228, , , 
1618796263.746704, , , , 0.057715, 0.051728, -0.009701, , , 
1618796263.8134599, , , , 0.068764, -0.059187, -0.010962, , , 
1618796263.8825622, , , , 0.085960, -0.038356, -0.023985, , , 
1618796263.945469, , , , 0.069746, -0.025456, -0.020569, , , 
1618796264.00323, , , , -0.035647, 0.011640, -0.025276, , , 
1618796264.033361, , , , 0.006089, -0.040701, 0.000747, , , 
1618796264.096777, , , , -0.008279, -0.031871, 0.000088, , , 
1618796264.163673, , , , 0.017744, -0.022955, -0.001859, , , 
1618796264.232548, , , , 0.002835, -0.015265, -0.003085, , , 
1618796264.293339, , , , 0.008542, -0.026815, 0.002454, , , 
1618796264.351928, , , , 0.010238, -0.086123, 0.014059, , , 
1618796264.410644, , , , -0.028122, -0.007942, -0.019096, , , 
1618796264.4324188, , , , -0.014130, 0.002969, -0.011127, , , 
1618796264.4897618, , , , 0.079709, -0.088748, 0.008371, , , 
1618796264.547978, , , , -0.118197, 0.007310, -0.011296, , , 
1618796264.606466, , , , -0.088235, -0.051286, 0.006752, , , 
1618796264.632916, , , , -0.134657, -0.028002, -0.008727, , , 
1618796264.6903992, , , , -0.108613, -0.041535, -0.002918, , , 
